ind,aggregation_code,county_name,aggregation_name,cohort,gender,dropout_pct,PUPIL_COUNT_TOT,PER_FEDERAL_EXP,PER_STATE_LOCAL_EXP,PER_TEACH_INEXP,TEACH_PER_PUPIL,ATTENDANCE_RATE,PER_SUSPENSIONS,PER_FREE_LUNCH,cty_pop_under_18,cty_pop_over_65,cty_female,cty_foreign_born,cty_owner_occupied,cty_housing_unit_median_value,cty_pers_pers_household,cty_same_house,cty_non_english,cty_with_computer,cty_with_internet,cty_hs_graduates,cty_uni_degree,cty_time_to_work,cty_med_household_income,cty_poverty,cty_pop_density,COUNSELORS_PER_PUPIL,SOCIAL_PER_PUPIL
3003,320700011379,BRONX,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.08,165.0,539.0,22750.0,0.3,0.12121212121212122,0.62,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.006060606060606061
3004,320700011379,BRONX,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.02564102564102564,165.0,539.0,22750.0,0.3,0.12121212121212122,0.62,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.006060606060606061
3005,320700011381,BRONX,BRONX HAVEN HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.4418604651162791,126.0,516.0,22001.0,0.53,0.11904761904761904,0.5700000000000001,0.0,0.87,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0
3006,320700011381,BRONX,BRONX HAVEN HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.38461538461538464,126.0,516.0,22001.0,0.53,0.11904761904761904,0.5700000000000001,0.0,0.87,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0
3007,320700011381,BRONX,BRONX HAVEN HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.17073170731707318,126.0,516.0,22001.0,0.53,0.11904761904761904,0.5700000000000001,0.0,0.87,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0
3008,320700011381,BRONX,BRONX HAVEN HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.32142857142857145,126.0,516.0,22001.0,0.53,0.11904761904761904,0.5700000000000001,0.0,0.87,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0
3009,320700011381,BRONX,BRONX HAVEN HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.13157894736842105,126.0,516.0,22001.0,0.53,0.11904761904761904,0.5700000000000001,0.0,0.87,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0
3010,320700011381,BRONX,BRONX HAVEN HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.05555555555555555,126.0,516.0,22001.0,0.53,0.11904761904761904,0.5700000000000001,0.0,0.87,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0
3011,320700011427,BRONX,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,2014 Total Cohort - 6 Year Outcome,Female,0.2571428571428571,316.0,1647.0,16620.0,0.4,0.0949367088607595,0.79,0.02,0.91,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0031645569620253164,0.006329113924050633
3012,320700011427,BRONX,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,2014 Total Cohort - 6 Year Outcome,Male,0.3103448275862069,316.0,1647.0,16620.0,0.4,0.0949367088607595,0.79,0.02,0.91,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0031645569620253164,0.006329113924050633
3013,320700011427,BRONX,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,2015 Total Cohort - 5 Year Outcome,Female,0.23255813953488372,316.0,1647.0,16620.0,0.4,0.0949367088607595,0.79,0.02,0.91,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0031645569620253164,0.006329113924050633
3014,320700011427,BRONX,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,2015 Total Cohort - 5 Year Outcome,Male,0.32142857142857145,316.0,1647.0,16620.0,0.4,0.0949367088607595,0.79,0.02,0.91,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0031645569620253164,0.006329113924050633
3015,320700011427,BRONX,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,2016 Total Cohort - 4 Year Outcome,Female,0.34375,316.0,1647.0,16620.0,0.4,0.0949367088607595,0.79,0.02,0.91,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0031645569620253164,0.006329113924050633
3016,320700011427,BRONX,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,2016 Total Cohort - 4 Year Outcome,Male,0.23333333333333334,316.0,1647.0,16620.0,0.4,0.0949367088607595,0.79,0.02,0.91,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0031645569620253164,0.006329113924050633
3017,320700011473,BRONX,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.41304347826086957,299.0,1936.0,17860.0,0.47,0.10702341137123746,0.8,0.03,0.93,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0033444816053511705
3018,320700011473,BRONX,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.34,299.0,1936.0,17860.0,0.47,0.10702341137123746,0.8,0.03,0.93,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0033444816053511705
3019,320700011473,BRONX,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.3409090909090909,299.0,1936.0,17860.0,0.47,0.10702341137123746,0.8,0.03,0.93,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0033444816053511705
3020,320700011473,BRONX,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.37142857142857144,299.0,1936.0,17860.0,0.47,0.10702341137123746,0.8,0.03,0.93,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0033444816053511705
3021,320700011473,BRONX,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.12,299.0,1936.0,17860.0,0.47,0.10702341137123746,0.8,0.03,0.93,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0033444816053511705
3022,320700011473,BRONX,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.19047619047619047,299.0,1936.0,17860.0,0.47,0.10702341137123746,0.8,0.03,0.93,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0,0.0033444816053511705
3023,320700011495,BRONX,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,2014 Total Cohort - 6 Year Outcome,Female,0.0,570.0,593.0,11427.0,0.43,0.06140350877192982,0.9500000000000001,0.0,0.79,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0017543859649122807,0.0035087719298245615
3024,320700011495,BRONX,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,2014 Total Cohort - 6 Year Outcome,Male,0.0,570.0,593.0,11427.0,0.43,0.06140350877192982,0.9500000000000001,0.0,0.79,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0017543859649122807,0.0035087719298245615
3025,320700011495,BRONX,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,2015 Total Cohort - 5 Year Outcome,Female,0.0,570.0,593.0,11427.0,0.43,0.06140350877192982,0.9500000000000001,0.0,0.79,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0017543859649122807,0.0035087719298245615
3026,320700011495,BRONX,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,2015 Total Cohort - 5 Year Outcome,Male,0.023255813953488372,570.0,593.0,11427.0,0.43,0.06140350877192982,0.9500000000000001,0.0,0.79,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0017543859649122807,0.0035087719298245615
3027,320700011495,BRONX,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,2016 Total Cohort - 4 Year Outcome,Female,0.0,570.0,593.0,11427.0,0.43,0.06140350877192982,0.9500000000000001,0.0,0.79,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0017543859649122807,0.0035087719298245615
3028,320700011495,BRONX,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,2016 Total Cohort - 4 Year Outcome,Male,0.0,570.0,593.0,11427.0,0.43,0.06140350877192982,0.9500000000000001,0.0,0.79,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0017543859649122807,0.0035087719298245615
3029,320700011500,BRONX,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2014 Total Cohort - 6 Year Outcome,Female,0.0425531914893617,536.0,1040.0,13226.0,0.26,0.07835820895522388,0.93,0.0,0.8300000000000001,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0037313432835820895,0.0
3030,320700011500,BRONX,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2014 Total Cohort - 6 Year Outcome,Male,0.06666666666666667,536.0,1040.0,13226.0,0.26,0.07835820895522388,0.93,0.0,0.8300000000000001,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0037313432835820895,0.0
3031,320700011500,BRONX,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2015 Total Cohort - 5 Year Outcome,Female,0.03773584905660377,536.0,1040.0,13226.0,0.26,0.07835820895522388,0.93,0.0,0.8300000000000001,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0037313432835820895,0.0
3032,320700011500,BRONX,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2015 Total Cohort - 5 Year Outcome,Male,0.07894736842105263,536.0,1040.0,13226.0,0.26,0.07835820895522388,0.93,0.0,0.8300000000000001,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0037313432835820895,0.0
3033,320700011500,BRONX,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2016 Total Cohort - 4 Year Outcome,Female,0.03773584905660377,536.0,1040.0,13226.0,0.26,0.07835820895522388,0.93,0.0,0.8300000000000001,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0037313432835820895,0.0
3034,320700011500,BRONX,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2016 Total Cohort - 4 Year Outcome,Male,0.06060606060606061,536.0,1040.0,13226.0,0.26,0.07835820895522388,0.93,0.0,0.8300000000000001,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0037313432835820895,0.0
3035,320700011522,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,2014 Total Cohort - 6 Year Outcome,Female,0.27586206896551724,391.0,1705.0,20319.0,0.41,0.09974424552429667,0.84,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0076726342710997444,0.005115089514066497
3036,320700011522,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,2014 Total Cohort - 6 Year Outcome,Male,0.33707865168539325,391.0,1705.0,20319.0,0.41,0.09974424552429667,0.84,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0076726342710997444,0.005115089514066497
3037,320700011522,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,2015 Total Cohort - 5 Year Outcome,Female,0.05,391.0,1705.0,20319.0,0.41,0.09974424552429667,0.84,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0076726342710997444,0.005115089514066497
3038,320700011522,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,2015 Total Cohort - 5 Year Outcome,Male,0.29333333333333333,391.0,1705.0,20319.0,0.41,0.09974424552429667,0.84,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0076726342710997444,0.005115089514066497
3039,320700011522,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,2016 Total Cohort - 4 Year Outcome,Female,0.047619047619047616,391.0,1705.0,20319.0,0.41,0.09974424552429667,0.84,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0076726342710997444,0.005115089514066497
3040,320700011522,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,2016 Total Cohort - 4 Year Outcome,Male,0.22,391.0,1705.0,20319.0,0.41,0.09974424552429667,0.84,0.01,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0076726342710997444,0.005115089514066497
3041,320700011527,BRONX,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.2,495.0,1415.0,16957.0,0.44,0.10505050505050505,0.85,0.01,0.89,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.00202020202020202,0.0
3042,320700011527,BRONX,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.21621621621621623,495.0,1415.0,16957.0,0.44,0.10505050505050505,0.85,0.01,0.89,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.00202020202020202,0.0
3043,320700011527,BRONX,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.16666666666666666,495.0,1415.0,16957.0,0.44,0.10505050505050505,0.85,0.01,0.89,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.00202020202020202,0.0
3044,320700011527,BRONX,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.14285714285714285,495.0,1415.0,16957.0,0.44,0.10505050505050505,0.85,0.01,0.89,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.00202020202020202,0.0
3045,320700011527,BRONX,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0847457627118644,495.0,1415.0,16957.0,0.44,0.10505050505050505,0.85,0.01,0.89,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.00202020202020202,0.0
3046,320700011527,BRONX,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.07228915662650602,495.0,1415.0,16957.0,0.44,0.10505050505050505,0.85,0.01,0.89,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.00202020202020202,0.0
3047,320700011547,BRONX,NEW EXPLORERS HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.30303030303030304,,,,,,,,,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,,
3048,320700011547,BRONX,NEW EXPLORERS HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.4090909090909091,,,,,,,,,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,,
3049,320700011548,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2014 Total Cohort - 6 Year Outcome,Female,0.07407407407407407,493.0,1250.0,16731.0,0.2,0.08113590263691683,0.8200000000000001,0.02,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.004056795131845842,0.002028397565922921
3050,320700011548,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2014 Total Cohort - 6 Year Outcome,Male,0.2571428571428571,493.0,1250.0,16731.0,0.2,0.08113590263691683,0.8200000000000001,0.02,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.004056795131845842,0.002028397565922921
3051,320700011548,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2015 Total Cohort - 5 Year Outcome,Female,0.07142857142857142,493.0,1250.0,16731.0,0.2,0.08113590263691683,0.8200000000000001,0.02,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.004056795131845842,0.002028397565922921
3052,320700011548,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2015 Total Cohort - 5 Year Outcome,Male,0.27450980392156865,493.0,1250.0,16731.0,0.2,0.08113590263691683,0.8200000000000001,0.02,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.004056795131845842,0.002028397565922921
3053,320700011548,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2016 Total Cohort - 4 Year Outcome,Female,0.14285714285714285,493.0,1250.0,16731.0,0.2,0.08113590263691683,0.8200000000000001,0.02,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.004056795131845842,0.002028397565922921
3054,320700011548,BRONX,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2016 Total Cohort - 4 Year Outcome,Male,0.16494845360824742,493.0,1250.0,16731.0,0.2,0.08113590263691683,0.8200000000000001,0.02,0.88,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.004056795131845842,0.002028397565922921
3055,320700011551,BRONX,BRONX ACADEMY OF LETTERS,2014 Total Cohort - 6 Year Outcome,Female,0.07317073170731707,589.0,1507.0,15999.0,0.44,0.11205432937181664,0.84,0.01,0.92,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0050933786078098476,0.001697792869269949
3056,320700011551,BRONX,BRONX ACADEMY OF LETTERS,2014 Total Cohort - 6 Year Outcome,Male,0.23255813953488372,589.0,1507.0,15999.0,0.44,0.11205432937181664,0.84,0.01,0.92,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0050933786078098476,0.001697792869269949
3057,320700011551,BRONX,BRONX ACADEMY OF LETTERS,2015 Total Cohort - 5 Year Outcome,Female,0.02702702702702703,589.0,1507.0,15999.0,0.44,0.11205432937181664,0.84,0.01,0.92,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0050933786078098476,0.001697792869269949
3058,320700011551,BRONX,BRONX ACADEMY OF LETTERS,2015 Total Cohort - 5 Year Outcome,Male,0.07692307692307693,589.0,1507.0,15999.0,0.44,0.11205432937181664,0.84,0.01,0.92,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0050933786078098476,0.001697792869269949
3059,320700011551,BRONX,BRONX ACADEMY OF LETTERS,2016 Total Cohort - 4 Year Outcome,Female,0.0,589.0,1507.0,15999.0,0.44,0.11205432937181664,0.84,0.01,0.92,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0050933786078098476,0.001697792869269949
3060,320700011551,BRONX,BRONX ACADEMY OF LETTERS,2016 Total Cohort - 4 Year Outcome,Male,0.15,589.0,1507.0,15999.0,0.44,0.11205432937181664,0.84,0.01,0.92,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.0050933786078098476,0.001697792869269949
3061,320700011557,BRONX,MOTT HAVEN COMMUNITY HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.13953488372093023,242.0,566.0,21398.0,0.13,0.09504132231404959,0.66,0.0,0.85,0.24600000000000002,0.133,0.528,0.34600000000000003,0.201,427900,2.71,0.914,0.584,0.895,0.8,0.7340000000000001,0.203,45.3,41895,0.244,34979.90498812351,0.004132231404958678,0.004132231404958678
