ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_PRINC,NUM_TEACH,NUM_COUNSELORS,NUM_SOCIAL,PER_ATTEND,PER_TURN_ALL,PER_TURN_FIVE_YRS
571800010006,HORNELL SENIOR HIGH SCHOOL,2019,57180001,HORNELL CITY SD,ANTHONY GILL,134 SENECA ST,HORNELL,6073241303,"7-12, US",1,57,4,2,,,
571800010007,NORTH HORNELL SCHOOL,2019,57180001,HORNELL CITY SD,BARBARA KRAMER,AVONDALE AVE,HORNELL,6073240014,"K-1, UE",1,19,1,0,,,
571901040000,ARKPORT CENTRAL SCHOOL DISTRICT,2019,57190104,ARKPORT CSD,GLENN NILES,35 EAST AVE,ARKPORT,6072957471,"K-12, UE",2,38,1,0,99,20,18
571901040004,ARKPORT CENTRAL SCHOOL,2019,57190104,ARKPORT CSD,CAITLIN DEWEY,35 EAST AVE,ARKPORT,6072957471,"K-12, UE",2,38,1,0,,,
572301040000,PRATTSBURGH CENTRAL SCHOOL DISTRICT,2019,57230104,PRATTSBURGH CSD,JEFFREY BLACK,1 ACADEMY ST,PRATTSBURGH,6075223795,K-12,3,34,1,0,96,7,0
572301040001,PRATTSBURGH CENTRAL SCHOOL,2019,57230104,PRATTSBURGH CSD,KORY BAY,1 ACADEMY ST,PRATTSBURGH,6075223795,K-12,3,34,1,0,,,
572702040000,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,2019,57270204,JASPER-TROUPSBURG CSD,MICHAEL MEAD,3769 STATE RTE 147,JASPER,6077923675,"K-12, UE, US",2,44,1,0,96,5,10
572702040001,JASPER-TROUPSBURG ELEMENTARY SCHOOL,2019,57270204,JASPER-TROUPSBURG CSD,JASON OLIVER,908 STATE RT 36,TROUPSBURG,6075256301,"K-6, UE",1,23,0,0,,,
572702040002,JASPER-TROUPSBURG JUNIOR-SENIOR HIGH SCHOOL,2019,57270204,JASPER-TROUPSBURG CSD,CHRISTOPHER PARKER,3769 STATE RTE 147,JASPER,6077923675,"7-12, US",1,23,1,0,,,
572901040000,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,2019,57290104,HAMMONDSPORT CSD,KYLE BOWER,8272 MAIN ST,HAMMONDSPORT,6075695200,K-12,2,51,1,0,94,8,0
572901040002,GLENN CURTISS MEMORIAL SCHOOL,2019,57290104,HAMMONDSPORT CSD,MICHELLE SINCERBOX,8272 MAIN ST,HAMMONDSPORT,6075695200,K-6,1,27,0,0,,,
572901040004,HAMMONDSPORT JUNIOR-SENIOR HIGH SCHOOL,2019,57290104,HAMMONDSPORT CSD,TAD ROUNDS,8272 MAIN ST,HAMMONDSPORT,6075695200,7-12,1,28,1,0,,,
573002040000,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,2019,57300204,WAYLAND-COHOCTON CSD,MICHAEL WETHERBEE,2350 RT 63,WAYLAND,5857282211,"PK-12, UE, US",5,135,6,4,93,11,30
573002040001,WAYLAND-COHOCTON HIGH SCHOOL,2019,57300204,WAYLAND-COHOCTON CSD,WILLIAM WHYTE,2350 RT 63,WAYLAND,5857282366,"9-12, US",1,44,4,2,,,
573002040002,WAYLAND ELEMENTARY SCHOOL,2019,57300204,WAYLAND-COHOCTON CSD,TODD CAMPBELL,2350 RT 63,WAYLAND,5857283547,"K-4, UE",1,33,1,0,,,
573002040003,WAYLAND-COHOCTON MIDDLE SCHOOL,2019,57300204,WAYLAND-COHOCTON CSD,EILEEN FEINMAN,2350 RT 63,WAYLAND,5857282551,"5-8, UE, US",2,47,1,1,,,
573002040004,COHOCTON ELEMENTARY SCHOOL,2019,57300204,WAYLAND-COHOCTON CSD,KELLY MURRAY,30 PARK AVE,COHOCTON,5853845234,PK-4,1,21,0,1,,,
580101030000,BABYLON UNION FREE SCHOOL DISTRICT,2019,58010103,BABYLON UFSD,RICHARD ROZAKIS,50 RAILROAD AVE,BABYLON,6318937925,"K-12, UE, US",3,133,5,2,96,8,16
580101030001,BABYLON MEMORIAL GRADE SCHOOL,2019,58010103,BABYLON UFSD,STEVEN GOLDBERG,169 PARK AVE,BABYLON,6318937980,"3-6, UE",1,35,0,1,,,
580101030002,BABYLON JUNIOR-SENIOR HIGH SCHOOL,2019,58010103,BABYLON UFSD,AL CIRONE,50 RAILROAD AVE,BABYLON,6318937920,"7-12, US",1,78,4,1,,,
580101030003,BABYLON ELEMENTARY SCHOOL,2019,58010103,BABYLON UFSD,JESSICA KEMLER,171 RALPH AVE,BABYLON,6318937960,K-2,1,24,0,0,,,
580102030000,WEST BABYLON UNION FREE SCHOOL DISTRICT,2019,58010203,WEST BABYLON UFSD,YIENDHY FARRELLY,10 FARMINGDALE RD,WEST BABYLON,6313767001,"K-12, UE, US",9,352,9,4,93,8,42
580102030001,FOREST AVENUE SCHOOL,2019,58010203,WEST BABYLON UFSD,PATRICIA ACOCELLA,200 FOREST AVE,WEST BABYLON,6313767301,"K-5, UE",2,31,0,0,,,
580102030002,JOHN F KENNEDY SCHOOL,2019,58010203,WEST BABYLON UFSD,GREGG CUNNINGHAM,175 BROOKVALE AVE,WEST BABYLON,6313767801,K-5,1,47,0,0,,,
580102030004,SANTAPOGUE SCHOOL,2019,58010203,WEST BABYLON UFSD,ELEANOR LEVY,1130 HERZEL BLVD,WEST BABYLON,6313767401,K-5,1,36,0,1,,,
580102030005,SOUTH BAY SCHOOL,2019,58010203,WEST BABYLON UFSD,JOANN SCOTT,160 GREAT E NECK RD,WEST BABYLON,6313767501,K-5,2,32,0,1,,,
580102030006,TOOKER AVENUE SCHOOL,2019,58010203,WEST BABYLON UFSD,CHARLES GERMANO,855 TOOKER AVE,WEST BABYLON,6313767601,"K-5, UE",1,36,0,0,,,
580102030007,WEST BABYLON JUNIOR HIGH SCHOOL,2019,58010203,WEST BABYLON UFSD,SCOTT PAYNE,200 OLD FARMINGDALE RD,WEST BABYLON,6313767204,"6-8, UE, US",1,89,2,1,,,
580102030008,WEST BABYLON SENIOR HIGH SCHOOL,2019,58010203,WEST BABYLON UFSD,ELLICE VASSALLO,500 GREAT E NECK RD,WEST BABYLON,6313767115,"9-12, US",1,117,6,1,,,
580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,2019,58010303,NORTH BABYLON UFSD,SALVATORE CARAMBIA,5 JARDINE PL,NORTH BABYLON,6316207011,"K-12, UE, US",7,360,10,6,94,3,9
580103030001,BELMONT ELEMENTARY SCHOOL,2019,58010303,NORTH BABYLON UFSD,VALERIE JACKSON,108 BARNUM ST,NORTH BABYLON,6316207505,K-5,1,43,0,0,,,
580103030002,ROBERT MOSES MIDDLE SCHOOL,2019,58010303,NORTH BABYLON UFSD,KATHLEEN HARTNETT,250 PHELPS LN,NORTH BABYLON,6316207300,"6-8, UE, US",1,87,3,1,,,
580103030003,PARLIAMENT PLACE SCHOOL,2019,58010303,NORTH BABYLON UFSD,DREW OLSON,80 PARLIAMENT PL,NORTH BABYLON,6316207905,K-5,1,39,0,0,,,
580103030006,WOODS ROAD ELEMENTARY SCHOOL,2019,58010303,NORTH BABYLON UFSD,STEVE GOLUB,110 WOODS RD,NORTH BABYLON,6316207805,K-5,1,40,0,0,,,
580103030008,NORTH BABYLON HIGH SCHOOL,2019,58010303,NORTH BABYLON UFSD,JONATHAN KLOMP,1 PHELPS LN,NORTH BABYLON,6316207101,"9-12, US",1,111,7,0,,,
580103030009,MARION G VEDDER ELEMENTARY SCHOOL,2019,58010303,NORTH BABYLON UFSD,KERRY LARKE,794 DEER PARK AVE,NORTH BABYLON,6316207605,K-5,1,28,0,0,,,
580103030010,WILLIAM E DELUCA JR ELEMENTARY SCHOOL,2019,58010303,NORTH BABYLON UFSD,NORANN MCMANUS,223 PHELPS LN,NORTH BABYLON,6316207705,"K-5, UE",1,36,0,1,,,
580104030000,LINDENHURST UNION FREE SCHOOL DISTRICT,2019,58010403,LINDENHURST UFSD,DANIEL GIORDANO,350 DANIEL ST,LINDENHURST,6318673001,"K-12, UE, US",8,491,14,10,96,8,78
580104030001,ALBANY AVENUE SCHOOL,2019,58010403,LINDENHURST UFSD,LISA OMEIS,180 ALBANY AVE,LINDENHURST,6318673150,K-5,1,38,0,0,,,
580104030002,ALLEGHANY AVENUE SCHOOL,2019,58010403,LINDENHURST UFSD,LAURA NEWMAN,250 S ALLEGHANY AVE,LINDENHURST,6318673200,"K-5, UE",1,44,0,1,,,
580104030003,DANIEL STREET SCHOOL,2019,58010403,LINDENHURST UFSD,LINDA DOMANICO,289 DANIEL ST,LINDENHURST,6318673300,"K-5, UE",1,48,0,0,,,
580104030005,HARDING AVENUE SCHOOL,2019,58010403,LINDENHURST UFSD,BRIAN CHAMBERLIN,2 HARDING AVE,LINDENHURST,6318673350,"K-5, UE",1,30,0,0,,,
580104030008,WILLIAM RALL SCHOOL,2019,58010403,LINDENHURST UFSD,FARRAH MCKENNA,761 N WELLWOOD AVE,LINDENHURST,6318673450,K-5,1,50,0,1,,,
580104030009,WEST GATES AVENUE SCHOOL,2019,58010403,LINDENHURST UFSD,DONNA SMAWLEY,175 W GATES AVE,LINDENHURST,6318673400,K-5,1,32,0,1,,,
580104030010,LINDENHURST SENIOR HIGH SCHOOL,2019,58010403,LINDENHURST UFSD,CHRISTOPHER GITZ,300 CHARLES ST,LINDENHURST,6318673700,"9-12, US",1,161,10,4,,,
580104030011,LINDENHURST MIDDLE SCHOOL,2019,58010403,LINDENHURST UFSD,FRANK NACCARATO,350 S WELLWOOD AVE,LINDENHURST,6318673500,"6-8, UE, US",1,126,4,2,,,
580105030000,COPIAGUE UNION FREE SCHOOL DISTRICT,2019,58010503,COPIAGUE UFSD,CHARLES LEUNIG,2650 GREAT NECK RD,COPIAGUE,6318424015,"K-12, UE, US",6,336,18,6,97,11,37
580105030001,DEAUVILLE GARDENS EAST ELEMENTARY SCHOOL,2019,58010503,COPIAGUE UFSD,JOSEPH BUCCELLO,100 DEAUVILLE BLVD,COPIAGUE,6318423320,K-5,1,30,2,0,,,
580105030002,GREAT NECK ROAD ELEMENTARY SCHOOL,2019,58010503,COPIAGUE UFSD,JOSEPH AGOSTA,1400 GREAT NECK RD,COPIAGUE,6318424013,K-5,1,31,1,1,,,
580105030004,SUSAN E WILEY SCHOOL,2019,58010503,COPIAGUE UFSD,CYNTHIA FLORIO,SCUDDER AVE,COPIAGUE,6318424014,K-5,1,43,1,1,,,
580105030005,WALTER G O'CONNELL COPIAGUE HIGH SCHOOL,2019,58010503,COPIAGUE UFSD,JEANETTE ALTRUDA,1100 DIXON AVE,COPIAGUE,6318424010,"9-12, US",1,114,8,2,,,
580105030006,COPIAGUE MIDDLE SCHOOL,2019,58010503,COPIAGUE UFSD,ANDREW LAGNADO,2650 GREAT NECK RD,COPIAGUE,6318424011,"6-8, UE, US",1,99,5,1,,,
580105030007,DEAUVILLE GARDENS WEST ELEMENTARY SCHOOL,2019,58010503,COPIAGUE UFSD,MICHAEL KELLY,100 DEAUVILLE BLVD,COPIAGUE,6318424012,K-5,1,36,1,1,,,
580106030000,AMITYVILLE UNION FREE SCHOOL DISTRICT,2019,58010603,AMITYVILLE UFSD,MARY KELLY,150 PARK AVE,AMITYVILLE,6315656019,"PK-12, UE, US",5,252,7,3,96,16,23
580106030001,NORTHEAST SCHOOL,2019,58010603,AMITYVILLE UFSD,PAULINE COLLINS,420 ALBANY AVE,AMITYVILLE,6315656400,PK-K,1,6,0,0,,,
580106030002,NORTHWEST ELEMENTARY SCHOOL,2019,58010603,AMITYVILLE UFSD,VINCENT TODISCO,450 COUNTY LINE RD,AMITYVILLE,6315656500,1-3,1,57,0,1,,,
580106030003,PARK AVENUE SCHOOL,2019,58010603,AMITYVILLE UFSD,SCOTT BULLIS,140 PARK AVE,AMITYVILLE,6315656300,"K-6, UE, US",1,52,1,0,,,
580106030004,EDMUND W MILES MIDDLE SCHOOL,2019,58010603,AMITYVILLE UFSD,EDWARD PLAIA,501 RT 110,AMITYVILLE,6315656200,"7-9, US",1,72,3,1,,,
580106030005,AMITYVILLE MEMORIAL HIGH SCHOOL,2019,58010603,AMITYVILLE UFSD,MARY DEROSE,250 MERRICK RD,AMITYVILLE,6315656100,"9-12, US",1,78,3,1,,,
580107030000,DEER PARK UNION FREE SCHOOL DISTRICT,2019,58010703,DEER PARK UNION FREE SCHOOL,EVA DEMYEN,1881 DEER PARK AVE,DEER PARK,6312744010,"PK-12, UE, US",5,364,9,6,98,9,49
580107030001,MAY MOORE PRIMARY SCHOOL,2019,58010703,DEER PARK UNION FREE SCHOOL,ALICIA KONECNY,239 CENTRAL AVE,DEER PARK,6312744460,"PK-2, UE",1,46,0,1,,,
580107030004,JOHN QUINCY ADAMS PRIMARY SCHOOL,2019,58010703,DEER PARK UNION FREE SCHOOL,CHRISTINE CRISCIONE,172 OLD COUNTRY RD,DEER PARK,6312744410,PK-2,1,47,0,1,,,
580107030007,DEER PARK HIGH SCHOOL,2019,58010703,DEER PARK UNION FREE SCHOOL,JAMES CUMMINGS,1 FALCON PL,DEER PARK,6312744100,"9-12, US",1,121,6,2,,,
580107030008,JOHN F KENNEDY INTERMEDIATE SCHOOL,2019,58010703,DEER PARK UNION FREE SCHOOL,SUSAN BONNER,101 LAKE AVE,DEER PARK,6312744310,"3-5, UE",1,78,0,1,,,
580107030009,ROBERT FROST MIDDLE SCHOOL,2019,58010703,DEER PARK UNION FREE SCHOOL,ELIANA LEVEY,450 HALF HOLLOW RD,DEER PARK,6312744210,"6-8, UE, US",1,97,3,1,,,
580109020000,WYANDANCH UNION FREE SCHOOL DISTRICT,2019,58010902,WYANDANCH UFSD,MARY JONES,1445 STRAIGHT PATH,WYANDANCH,6318700401,"K-12, UE, US",4,195,6,4,98,15,42
580109020001,MARTIN LUTHER KING ELEMENTARY SCHOOL,2019,58010902,WYANDANCH UFSD,SHAMIKA SIMPSON,792 MOUNT AVE,WYANDANCH,6318700555,"3-5, UE",1,46,0,1,,,
580109020003,WYANDANCH MEMORIAL HIGH SCHOOL,2019,58010902,WYANDANCH UFSD,PAUL SIBBLIES,54 S 32ND ST,WYANDANCH,6318700450,"9-12, US",1,59,3,1,,,
580109020004,MILTON L OLIVE MIDDLE SCHOOL,2019,58010902,WYANDANCH UFSD,VALENA WELCH-WOODLEY,140 GARDEN CITY AVE,WYANDANCH,6318700525,"6-8, UE, US",1,50,2,1,,,
580109020006,LA FRANCIS HARDIMAN ELEMENTARY SCHOOL,2019,58010902,WYANDANCH UFSD,SHAMIKA SIMPSON,792 MOUNT AVE,WYANDANCH,6318700580,"K-2, UE",1,46,0,1,,,
580201060000,THREE VILLAGE CENTRAL SCHOOL DISTRICT,2019,58020106,THREE VILLAGE CSD,CHERYL PEDISICH,100 SUFFOLK AVE,STONY BROOK,6317304010,"K-12, UE, US",10,520,20,11,95,8,33
580201060003,ARROWHEAD ELEMENTARY SCHOOL,2019,58020106,THREE VILLAGE CSD,MARISA REDDEN,62 ARROWHEAD LN,EAST SETAUKET,6317304100,"K-6, UE",1,57,0,1,,,
580201060004,NASSAKEAG ELEMENTARY SCHOOL,2019,58020106,THREE VILLAGE CSD,GAIL CASCIANO,490 POND PATH,EAST SETAUKET,6317304400,K-6,1,40,0,0,,,
580201060005,WARD MELVILLE SENIOR HIGH SCHOOL,2019,58020106,THREE VILLAGE CSD,ALAN BAUM,380 OLD TOWN RD,EAST SETAUKET,6317304900,"9-12, US",2,155,12,4,,,
580201060006,WILLIAM SIDNEY MOUNT SCHOOL,2019,58020106,THREE VILLAGE CSD,KATHRYN WHITE,50 DEAN LN,STONY BROOK,6317304300,K-6,1,49,0,0,,,
580201060007,SETAUKET ELEMENTARY SCHOOL,2019,58020106,THREE VILLAGE CSD,NATHALIE LILAVOIS,134 MAIN ST,SETAUKET,6317304600,"K-6, UE",1,57,0,1,,,
580201060008,MINNESAUKE ELEMENTARY SCHOOL,2019,58020106,THREE VILLAGE CSD,BRIAN BISCARI,21 HIGHGATE DR,EAST SETAUKET,6317304200,K-6,1,46,0,0,,,
580201060009,PAUL J GELINAS JUNIOR HIGH SCHOOL,2019,58020106,THREE VILLAGE CSD,WILLIAM BERNHARD,25 MUD RD,SETAUKET,6317304700,"7-9, UE, US",1,77,4,1,,,
580201060010,ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL,2019,58020106,THREE VILLAGE CSD,VINCENT VIZZO,351 OXHEAD RD,STONY BROOK,6317304800,"7-9, UE, US",2,71,4,1,,,
580203020000,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,2019,58020302,BROOKHAVEN-COMSEWOGUE UFSD,JOSEPH RELLA,290 NORWOOD AVE,PORT JEFFERSON STATION,6314748105,"PK-12, UE, US",6,271,7,1,95,5,17
580203020001,TERRYVILLE ROAD SCHOOL,2019,58020302,BROOKHAVEN-COMSEWOGUE UFSD,APRIL VICTOR,401 TERRYVILLE RD,PORT JEFFERSON STA,6314742834,"3-5, UE",1,38,0,0,,,
580203020002,NORWOOD AVENUE SCHOOL,2019,58020302,BROOKHAVEN-COMSEWOGUE UFSD,LEAH ANESTA,290 NORWOOD AVE,PORT JEFFERSON STA,6314748130,"K-3, UE",1,28,0,0,,,
580203020004,JOHN F KENNEDY MIDDLE SCHOOL,2019,58020302,BROOKHAVEN-COMSEWOGUE UFSD,MICHAEL FAMA,200 JAYNE BLVD,PORT JEFFERSON STA,6314748160,"6-8, 10, UE, US",1,76,2,0,,,
580203020005,CLINTON AVENUE SCHOOL,2019,58020302,BROOKHAVEN-COMSEWOGUE UFSD,TONI BIFALCO,140 CLINTON AVE,PORT JEFFERSON STA,6314748150,K-2,1,36,0,0,,,
580203020007,BOYLE ROAD ELEMENTARY SCHOOL,2019,58020302,BROOKHAVEN-COMSEWOGUE UFSD,JENNIFER POLYCHRONAKOS,424 BOYLE RD,PORT JEFFERSON STA,6314748140,3-5,1,29,0,0,,,
580203020008,COMSEWOGUE HIGH SCHOOL,2019,58020302,BROOKHAVEN-COMSEWOGUE UFSD,JOSEPH CONIGLIONE,565 BICYCLE PATH,PORT JEFFERSON STA,6314748182,"9-12, US",1,93,5,0,,,
580205060000,SACHEM CENTRAL SCHOOL DISTRICT,2019,58020506,SACHEM CSD,JAMES NOLAN,51 SCHOOL ST,LAKE RONKONKOMA,6314711336,"PK-12, UE, US",15,960,29,16,94,7,29
580205060002,GRUNDY AVENUE SCHOOL,2019,58020506,SACHEM CSD,LISA JOHNSON,950 GRUNDY AVE,HOLBROOK,6314711820,K-5,1,38,0,1,,,
580205060003,HIAWATHA SCHOOL,2019,58020506,SACHEM CSD,ANTHONY MAURO,97 PATCHOGUE-HOLBROOK RD,LAKE RONKONKOMA,6314711830,K-5,1,43,0,1,,,
580205060004,LYNWOOD AVENUE SCHOOL,2019,58020506,SACHEM CSD,DANIELLE DELORENZO,50 LYNWOOD AVE,FARMINGVILLE,6316968650,"K-5, UE",1,49,0,1,,,
580205060005,NOKOMIS SCHOOL,2019,58020506,SACHEM CSD,GLORIA FLYNN,151 HOLBROOK RD,HOLBROOK,6314711840,"K-5, UE",1,43,0,1,,,
580205060006,WAVERLY AVENUE SCHOOL,2019,58020506,SACHEM CSD,JOHN RUGGERO,1111 WAVERLY AVE,HOLTSVILLE,6316548690,"K-5, UE",1,41,0,1,,,
580205060007,SAGAMORE MIDDLE SCHOOL,2019,58020506,SACHEM CSD,PATRICIA TROMBETTA,57 DIVISION ST,HOLTSVILLE,6316968600,"6-8, UE, US",1,87,3,1,,,
580205060011,SENECA MIDDLE SCHOOL,2019,58020506,SACHEM CSD,GEMMA SALVIA,850 MAIN ST,HOLBROOK,6314711850,"6-8, UE, US",1,88,3,1,,,
580205060012,WENONAH SCHOOL,2019,58020506,SACHEM CSD,CHRISTINE DIPAOLA,251 HUDSON AVE,LAKE GROVE,6314711880,"K-5, UE, US",1,35,0,1,,,
580205060013,CAYUGA SCHOOL,2019,58020506,SACHEM CSD,MATTHEW WELLS,865 HAWKINS AVE,LAKE GROVE,6314711800,K-5,1,36,0,1,,,
580205060014,MERRIMAC SCHOOL,2019,58020506,SACHEM CSD,VERONICA DECICCO,1090 BROADWAY AVE,HOLBROOK,6312445670,K-5,1,38,0,1,,,
580205060015,CHIPPEWA ELEMENTARY SCHOOL,2019,58020506,SACHEM CSD,PATRICIA AUBREY,1 DAVID MELLO DR,HOLTSVILLE,6316968640,"K-5, UE",1,43,0,1,,,
580205060018,TAMARAC ELEMENTARY SCHOOL,2019,58020506,SACHEM CSD,MICHAEL SAIDENS,50 SPENCE AVE,HOLTSVILLE,6312445680,K-5,1,37,0,1,,,
580205060019,SACHEM HIGH SCHOOL NORTH,2019,58020506,SACHEM CSD,JOHN DOLAN,212 SMITH RD,LAKE RONKONKOMA,6314711400,"9-12, US",1,168,10,1,,,
580205060020,SACHEM HIGH SCHOOL EAST,2019,58020506,SACHEM CSD,LOUIS ANTONETTI,177 GRANNY RD,FARMINGVILLE,6317168200,"9-12, US",1,181,10,2,,,
580205060022,SAMOSET MIDDLE SCHOOL,2019,58020506,SACHEM CSD,JAMES HORAN,51 SCHOOL ST,LAKE RONKONKOMA,6314711700,"6-8, UE, US",1,84,3,1,,,
580206020000,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,2019,58020602,PORT JEFFERSON UFSD,KENNETH BOSSERT,550 SCRAGGY HILL RD,PORT JEFFERSON,6317914221,"PK-12, UE, US",3,114,4,1,96,7,36
580206020002,PORT JEFFERSON MIDDLE SCHOOL,2019,58020602,PORT JEFFERSON UFSD,ANTONIO SANTANA,350 OLD POST RD,PORT JEFFERSON,6317914431,"6-8, US",1,41,1,0,,,
580206020003,EARL L VANDERMEULEN HIGH SCHOOL,2019,58020602,PORT JEFFERSON UFSD,MATTHEW MURPHY,350 OLD POST RD,PORT JEFFERSON,6317914421,"9-12, US",1,51,2,1,,,
580206020004,PORT JEFFERSON ELEMENTARY SCHOOL,2019,58020602,PORT JEFFERSON UFSD,THOMAS MEEHAN,500 SCRAGGY HILL RD,PORT JEFFERSON,6317914321,"PK-5, UE, US",1,44,1,0,,,
580207020000,MOUNT SINAI UNION FREE SCHOOL DISTRICT,2019,58020702,MT SINAI UFSD,GORDON BROSDAL,118 N COUNTRY RD,MOUNT SINAI,6318702550,K-12,3,176,7,3,95,7,20
580207020001,MOUNT SINAI ELEMENTARY SCHOOL,2019,58020702,MT SINAI UFSD,JOHN GENTILCORE,118 N COUNTRY RD,MOUNT SINAI,6318702600,K-4,1,54,0,1,,,
580207020002,MOUNT SINAI MIDDLE SCHOOL,2019,58020702,MT SINAI UFSD,PETER PRAMATARIS,114 N COUNTRY RD,MOUNT SINAI,6318702700,5-8,1,71,2,1,,,
580207020003,MOUNT SINAI HIGH SCHOOL,2019,58020702,MT SINAI UFSD,ROBERT GRABLE,110 N COUNTRY RD,MOUNT SINAI,6318702800,9-12,1,69,5,1,,,
580208020000,MILLER PLACE UNION FREE SCHOOL DISTRICT,2019,58020802,MILLER PLACE UFSD,MARIANNE HIGUERA,7 MEMORIAL DR,MILLER PLACE,6314742700,"K-12, UE",4,212,8,0,94,9,23
580208020001,NORTH COUNTRY ROAD SCHOOL,2019,58020802,MILLER PLACE UFSD,MATTHEW CLARK,191 N COUNTRY RD,MILLER PLACE,6314742710,6-8,1,67,3,0,,,
580208020002,ANDREW MULLER PRIMARY SCHOOL,2019,58020802,MILLER PLACE UFSD,LAURA GEWURZ,65 LOWER ROCKY PT RD,MILLER PLACE,6314742715,K-2,1,52,0,0,,,
580208020003,MILLER PLACE HIGH SCHOOL,2019,58020802,MILLER PLACE UFSD,KEVIN SLAVIN,15 MEMORIAL DR,MILLER PLACE,6314742723,9-12,1,75,5,0,,,
580208020004,SOUND BEACH SCHOOL,2019,58020802,MILLER PLACE UFSD,CATHY HONEYMAN,197 N COUNTRY RD,MILLER PLACE,6314742719,"3-5, UE",1,45,0,0,,,
580209020000,ROCKY POINT UNION FREE SCHOOL DISTRICT,2019,58020902,ROCKY POINT UFSD,MICHAEL RING,90 ROCKY PT-YAPHANK RD,ROCKY POINT,6318497561,"PK-12, UE, US",4,240,9,4,95,5,25
580209020001,JOSEPH A EDGAR IMTERMEDIATE SCHOOL,2019,58020902,ROCKY POINT UFSD,LINDA TOWLEN,525 RT 25A,ROCKY POINT,6318497404,"3-5, UE",1,57,0,0,,,
580209020002,ROCKY POINT HIGH SCHOOL,2019,58020902,ROCKY POINT UFSD,JOHN DEBENEDETTO,82 ROCKY PT-YAPHANK RD,ROCKY POINT,6318497505,"K, 9-12, US",1,84,5,2,,,
580209020003,FRANK J CARASITI ELEMENTARY SCHOOL,2019,58020902,ROCKY POINT UFSD,VIRGINIA KELLY-GIBBONS,90 ROCKY PT-YAPHANK RD,ROCKY POINT,6318497202,K-2,1,50,0,0,,,
580209020004,ROCKY POINT MIDDLE SCHOOL,2019,58020902,ROCKY POINT UFSD,SCOTT O'BRIEN,76 ROCKY PT-YAPHANK RD,ROCKY POINT,6318497301,"6-8, UE, US",1,67,3,2,,,
580211060000,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,2019,58021106,MIDDLE COUNTRY CSD,ROBERTA GEROLD,8 43RD ST-ADM OFF,CENTEREACH,6312858005,"PK-12, UE, US",16,663,0,0,98,5,24
580211060002,HAWKINS PATH SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,ADAM FRANKEL,485 HAWKINS PATH,SELDEN,6312858530,1-5,2,21,0,0,,,
580211060003,HOLBROOK ROAD SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,CRAIG UNKENHOLZ,170 HOLBROOK AVE,CENTEREACH,6312858560,"1-5, UE",1,26,0,0,,,
580211060004,NORTH COLEMAN ROAD SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,GRETCHEN RODNEY,197 N COLEMAN RD,CENTEREACH,6312858660,1-5,1,20,0,0,,,
580211060005,OXHEAD ROAD SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,CORINNE SEEH,144 OXHEAD RD,CENTEREACH,6312858700,"1-5, UE",1,33,0,0,,,
580211060006,BICYCLE PATH KINDERGARTEN-PRE K CENTER,2019,58021106,MIDDLE COUNTRY CSD,DAVID WALLICK,27 N BICYCLE PATH,SELDEN,6312858800,"PK-K, UE",1,25,0,0,,,
580211060007,EUGENE AUER MEMORIAL SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,KENNETH GUTMANN,17 WING ST,LAKE GROVE,6312858500,"1-5, UE",1,25,0,0,,,
580211060009,DAWNWOOD MIDDLE SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,KRISTINE LEONARD,10 43RD ST,CENTEREACH,6312858200,"6-8, UE, US",2,89,0,0,,,
580211060010,NEWFIELD HIGH SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,SCOTT GRAVIANO,145 MARSHALL DR,SELDEN,6312858300,8-12,1,136,0,0,,,
580211060011,SELDEN MIDDLE SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,JONATHAN SINGER,22 JEFFERSON AVE,CENTEREACH,6312858400,"6-8, UE, US",1,84,0,0,,,
580211060014,STAGECOACH SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,SHAUN ROTHBERG,205 DARE RD,SELDEN,6312858730,"1-5, UE",1,37,0,0,,,
580211060015,JERICHO ELEMENTARY SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,GLEN ROGERS,34 N COLEMAN RD,CENTEREACH,6312858600,"1-5, UE",1,28,0,0,,,
580211060016,CENTEREACH HIGH SCHOOL,2019,58021106,MIDDLE COUNTRY CSD,THOMAS BELL,14 43RD ST,CENTEREACH,6312858100,"9-12, US",1,130,0,0,,,
